ID Name Ra Dec NumGS Coverage
490 CWNU_364 55.00859974 43.20436743 0 0.0
491 CWNU_367 274.11849773 -12.7180933 2 0.8124
492 CWNU_368 69.94054153 50.29801118 0 0.0
493 CWNU_371 113.87166083 -12.68765207 1 0.3592
494 CWNU_379 214.103174 -63.51263783 3 0.812
495 CWNU_382 197.85207532 -56.44486395 0 0.0
496 CWNU_383 142.22918277 -35.73762184 2 0.8916
497 CWNU_384 128.57949724 -27.69962444 1 0.422
498 CWNU_385 95.49962731 9.64260953 0 0.0
499 CWNU_388 307.10482328 54.41209626 1 0.4028
500 CWNU_393 297.24807717 24.64647919 5 0.9824
501 CWNU_395 229.23715155 -53.67702402 1 0.2228
502 CWNU_399 125.0757573 -43.20975031 1 0.3276
503 CWNU_405 51.18490204 40.76431617 3 0.8096
504 CWNU_406 91.39871199 20.81403142 1 0.448
505 CWNU_407 279.49714866 -6.46585344 2 0.696
506 CWNU_408 126.21734783 -44.303866 2 0.5148
507 CWNU_409 69.00689409 59.73485413 1 0.3764
508 CWNU_410 96.12559451 -12.95687147 2 0.8592
509 CWNU_413 304.01618844 30.33154879 1 0.3976
510 CWNU_416 97.33553565 13.47146131 1 0.3288
511 CWNU_418 96.35824426 8.38190941 1 0.7052
512 CWNU_423 15.46247779 62.26610279 1 0.666
513 CWNU_426 208.69215125 -57.70630678 3 0.796
514 CWNU_427 302.72234694 30.63319602 1 0.4252
515 CWNU_428 348.67393953 58.19706554 1 0.39
516 CWNU_429 62.89482808 68.02149859 0 0.0
517 CWNU_433 125.84521628 -37.09403108 2 0.78
518 CWNU_434 110.16113568 -7.30764757 6 0.9864
519 CWNU_435 122.12551625 -37.62793594 1 0.3276
520 CWNU_437 124.58803319 -43.34038265 1 0.774
521 CWNU_439 306.7727984 43.51798617 0 0.0
522 CWNU_440 295.59210945 22.31141016 3 0.9064
523 CWNU_445 228.33749662 -59.15707938 6 0.992
524 CWNU_446 340.17303728 65.28924433 0 0.0
525 CWNU_448 283.81910043 -17.53858032 6 1.0
526 CWNU_454 11.99478835 63.91215792 3 0.8632
527 CWNU_455 304.84251942 41.39985863 2 0.6864
528 CWNU_457 354.26423412 67.00381024 0 0.0
529 CWNU_458 227.56788305 -56.40155305 2 0.8612
530 CWNU_459 348.05435872 60.97048646 2 0.8844
531 CWNU_460 308.40943813 43.74536292 0 0.0
532 CWNU_463 343.22663011 60.27682167 0 0.0
533 CWNU_464 114.36526919 -19.41393112 1 0.6396
534 CWNU_466 36.32887217 64.34336725 0 0.0
535 CWNU_468 306.61323221 34.4523787 2 0.7784
536 CWNU_472 96.63725452 -8.29639748 1 0.478
537 CWNU_475 316.18650185 59.85810394 0 0.0
538 CWNU_477 273.01491572 -15.69424152 7 0.9796
539 CWNU_480 193.4852472 -61.99960147 1 0.4652
540 CWNU_482 272.48232656 -22.28253555 2 0.7404
541 CWNU_488 269.56848544 -25.25832776 5 0.9164
542 CWNU_489 50.26373705 60.10050122 1 0.4832
543 CWNU_490 192.90442983 -60.68074975 3 0.9408
544 CWNU_495 317.51964373 45.03889447 2 0.8964
545 CWNU_498 344.8387437 61.08572255 0 0.0
546 CWNU_501 102.10224613 -16.88281913 0 0.0
547 CWNU_503 183.9705726 -64.95308928 4 0.8984
548 CWNU_508 338.58691701 62.60189054 1 0.5968
549 CWNU_509 133.96824315 -25.54085325 1 0.2768
550 CWNU_512 5.09536855 68.73355195 0 0.0
551 CWNU_513 257.9814264 -71.62002998 0 0.0
552 CWNU_515 131.90219362 -63.58268838 3 0.8936
553 CWNU_518 74.40949588 42.23841566 0 0.0
554 CWNU_519 313.93175062 56.75453927 0 0.0
555 CWNU_522 75.678003 8.08101379 0 0.0
556 CWNU_525 84.92565159 37.50061863 0 0.0
557 CWNU_531 107.59297252 -44.28672789 0 0.0
558 CWNU_534 273.25707822 27.47491804 0 0.0
559 CWNU_536 105.66160835 -45.67984051 0 0.0
560 CWNU_538 117.50838764 -30.94231293 2 0.8964
561 CWNU_1004 239.73034631 -42.00794547 1 0.3808
562 CWNU_1007 79.20776837 18.47774548 0 0.0
563 CWNU_1008 170.19312732 -60.57219471 4 0.856
564 CWNU_1010 69.09600706 -8.3552535 0 0.0
565 CWNU_1012 324.32918677 -19.52708554 0 0.0
566 CWNU_1013 104.55191431 -33.05843603 0 0.0
567 CWNU_1015 76.54365199 -3.33828939 0 0.0
568 CWNU_1018 68.62101471 -8.43139141 0 0.0
569 CWNU_1020 135.00604039 -54.5099512 1 0.3648
570 CWNU_1024 104.28551206 -27.39179106 0 0.0
571 CWNU_1029 48.93272684 59.64338326 0 0.0
572 CWNU_1031 116.14053389 -43.50391511 1 0.3956
573 CWNU_1032 300.91943379 31.84783035 3 0.656
574 CWNU_1033 110.21664044 -10.49023911 2 0.7996
575 CWNU_1034 113.6865025 -25.57206472 1 0.3904
576 CWNU_1042 58.46178413 53.20702547 0 0.0
577 CWNU_1044 129.93040715 -51.85904489 2 0.7508
578 CWNU_1053 162.41937026 -56.60755579 1 0.6136
579 CWNU_1054 89.72802383 0.95361945 1 0.4812
580 CWNU_1055 328.83144996 65.352464 1 0.3712
581 CWNU_1057 80.88372161 -8.30208011 1 0.5024
582 CWNU_1062 173.70141698 16.84499191 0 0.0
583 CWNU_1064 108.12521933 -25.61113641 0 0.0
584 CWNU_1066 357.9591422 -18.7854153 0 0.0
585 CWNU_1069 119.31464456 -43.51074701 3 0.8804
586 CWNU_1072 87.20251698 -5.45588011 0 0.0
587 CWNU_1074 295.90327223 6.41261684 1 0.7668
588 CWNU_1075 300.18358102 38.72006863 3 0.8748
589 CWNU_1076 41.23539365 56.70873943 2 0.7584
590 CWNU_1083 126.13550171 -41.01827387 2 0.8336
591 CWNU_1084 302.5467933 33.4899507 1 0.3552
592 CWNU_1086 67.64052724 53.95937593 2 0.3316
593 CWNU_1087 113.07258383 -14.07237631 2 0.3644
594 CWNU_1088 85.90593203 -1.59277638 0 0.0
595 CWNU_1092 90.8308923 8.55893056 1 0.7832
596 CWNU_1093 117.25952565 20.17878912 1 0.6704
597 CWNU_1095 171.35249417 63.83982667 0 0.0
598 CWNU_1096 127.25571783 -38.82488501 2 0.8296
599 CWNU_1106 87.58715577 8.23060015 1 0.4108
600 CWNU_1107 329.7453412 63.98465654 1 0.2724
601 CWNU_1111 85.10348209 13.70720141 0 0.0
602 CWNU_1121 100.04943666 -50.54326832 1 0.4092
603 CWNU_1126 332.31962881 64.0763187 1 0.6556
604 CWNU_1129 68.77139653 22.80022375 0 0.0
605 CWNU_1134 130.2518438 -52.44621364 2 0.8476
606 CWNU_1137 66.83072275 58.35694511 2 0.6516
607 CWNU_1138 206.9118894 -59.63303562 1 0.3864
608 CWNU_1140 64.24693196 51.18439084 0 0.0
609 CWNU_1142 75.52654646 2.83666657 0 0.0
610 CWNU_1143 239.0709591 -25.70113195 0 0.0
611 CWNU_1144 106.4212495 -52.6636272 2 0.7248
612 CWNU_1145 75.72649138 39.94646513 1 0.5496
613 CWNU_1150 133.07294126 -47.40862304 3 0.7572
614 CWNU_1155 355.85632819 66.94084718 0 0.0
615 CWNU_1163 126.17951887 -42.80853061 2 0.524
616 CWNU_1169 101.19378215 -36.4789835 1 0.492
617 CWNU_1173 179.92184488 -70.28608802 1 0.3372
618 CWNU_1178 67.64391709 -43.18513801 0 0.0
619 CWNU_1179 120.39182091 -57.90021704 0 0.0
620 CWNU_1183 295.61068114 38.27214217 4 0.982
621 CWNU_1190 69.34237796 45.39515969 1 0.314
622 CWNU_1205 322.204602 70.54418677 1 0.4772
623 CWNU_1216 316.61395773 47.18647099 2 0.8004
624 CWNU_1224 109.85197772 -47.45441407 0 0.0
625 CWNU_1227 94.61425876 -7.78077533 1 0.3072
626 CWNU_1228 336.71519104 63.7173432 5 0.9108
627 CWNU_1229 20.90383209 61.83559539 0 0.0
628 CWNU_1230 336.61853896 61.24979326 0 0.0
629 CWNU_1240 338.70109945 69.17578609 0 0.0
630 CWNU_1242 65.61745341 15.25119497 0 0.0
631 CWNU_1243 307.95469034 39.04261104 0 0.0
632 CWNU_1252 41.11704985 60.53592376 0 0.0
633 CWNU_1256 188.16675358 -72.30159937 0 0.0
634 CWNU_1262 73.15689698 -10.5497878 0 0.0
635 CWNU_1265 113.28844537 -49.13834299 0 0.0
636 CWNU_1266 35.94070458 62.40240127 0 0.0
637 CWNU_1270 344.04664528 50.86939874 0 0.0
638 CWNU_1271 359.08849548 55.94184919 0 0.0
639 CWNU_1272 146.50681399 -51.88501062 4 0.748
640 CWNU_1273 115.0489013 -22.00456605 5 0.9328
641 CWNU_1274 96.01359499 16.08361964 3 0.66
642 CWNU_1275 227.21612672 -59.64525362 3 0.9784
643 CWNU_1276 330.89511593 52.55186973 1 0.484
644 CWNU_1278 61.68975258 53.42880782 1 0.4884
645 CWNU_1279 261.42636006 -36.46342112 1 0.6308
646 CWNU_1280 127.02851055 -34.04225815 6 1.0
647 CWNU_1281 100.64544796 4.72764022 2 0.866
648 CWNU_1284 272.14919172 -21.07079735 8 1.0
649 CWNU_1285 291.66117609 17.81131887 1 0.3464
650 CWNU_1286 299.36019607 26.65495935 1 0.4948
651 CWNU_1287 325.0988495 50.52543146 7 0.9084
652 CWNU_1290 143.15534043 -55.8236289 5 0.9244
653 CWNU_1291 99.63047321 -3.76882291 1 0.4468
654 CWNU_1292 281.04272919 -3.7967969 3 0.8492
655 CWNU_1294 259.17501117 -41.87503655 3 0.8132
656 CWNU_1295 92.08235903 28.07333139 2 0.5032
657 CWNU_1298 9.03154914 62.7495556 1 0.3636
658 CWNU_1299 348.37218058 61.11726428 2 0.8292
659 CWNU_1300 142.59792101 -50.07419357 3 0.874
660 CWNU_1303 261.23690972 -37.7413772 6 0.9708
661 CWNU_1305 96.16653067 12.47989565 0 0.0
662 CWNU_1308 276.12693708 -14.05245963 4 0.9288
663 CWNU_1310 300.08645546 32.79329807 6 0.9884
664 CWNU_1313 94.99725526 1.92262205 1 0.5264
665 CWNU_1315 132.71593943 -47.666799 5 0.78
666 CWNU_1317 70.51141932 33.05266346 5 0.914
667 CWNU_1321 120.56300639 -31.35579125 5 0.9472
668 CWNU_1322 303.52545571 37.61044937 2 0.7164
669 CWNU_1331 109.98282895 3.20576763 1 0.6804
670 CWNU_1333 220.00599406 -61.29004536 4 0.952
671 CWNU_1334 100.58108534 16.43326842 2 0.7668
672 CWNU_1336 305.4154219 34.31022828 4 0.8472
673 CWNU_1340 235.20428481 -51.81675261 4 0.9524
674 CWNU_1342 200.28089272 -63.19705824 5 0.884
675 CWNU_1346 57.96768106 52.01261656 0 0.0
676 CWNU_1347 257.4674809 -40.49008658 7 1.0
677 CWNU_1352 326.7427655 54.18709457 2 0.762
678 CWNU_1353 207.74119714 -62.28915604 0 0.0
679 CWNU_1354 1.05505321 63.80032633 1 0.326
680 CWNU_1355 96.05921366 21.09814998 1 0.6248
681 CWNU_1356 170.38890579 -60.88712664 3 0.8596
682 CWNU_1362 228.87729007 -59.17691035 6 0.9968
683 CWNU_1372 89.00382885 32.74320099 2 0.8416
684 CWNU_1374 243.4830859 -51.0992214 5 0.9932
685 CWNU_1375 149.22990001 -57.53227823 3 0.6304
686 CWNU_1376 331.32278963 52.39445393 4 0.9056
687 CWNU_1378 123.96410792 -33.9829619 7 0.8724
688 CWNU_1379 84.10246037 24.7857659 2 0.7552
689 CWNU_1382 46.32624784 55.89732465 1 0.6068
690 CWNU_1383 109.55484924 -11.08497795 3 0.8784
691 CWNU_1384 118.75066485 -23.36518782 1 0.3844
692 CWNU_1387 281.69693575 -2.91740991 2 0.8972
693 CWNU_1388 279.10768016 -8.55018621 5 0.92
694 CWNU_1389 125.68309242 -42.99798737 0 0.0
695 CWNU_1390 314.42782375 46.25215913 6 0.9984
696 CWNU_1391 269.25364817 -26.05599433 3 0.9164
697 CWNU_1392 71.22833379 47.91222803 4 0.904
698 CWNU_1394 141.31363661 -52.33055782 2 0.75
699 CWNU_1397 299.09195737 34.23068604 5 0.9448
700 CWNU_1398 237.37261323 -55.93028603 2 0.7556
701 CWNU_1399 182.18728494 -62.59405333 5 0.8916
702 CWNU_1401 106.5084 -7.5366272 0 0.0
703 CWNU_1405 167.13360804 -59.44178384 4 0.9264
704 CWNU_1406 47.82666548 55.20210376 2 0.7784
705 CWNU_1409 272.02894804 -18.56186845 7 1.0
706 CWNU_1410 105.95416684 -4.01607286 2 0.838
707 CWNU_1415 210.42333463 -60.34251308 4 0.952
708 CWNU_1416 351.21131091 62.37108381 2 0.5752
709 CWNU_1421 77.81858577 34.19071469 2 0.8288
710 CWNU_1422 62.83936723 51.21738 0 0.0
711 CWNU_1423 87.30900003 17.94559666 4 0.9664
712 CWNU_1425 279.72224902 -6.90913837 1 0.6464
713 CWNU_1427 255.27481569 -39.59152233 1 0.5324
714 CWNU_1429 231.04844218 -58.4767942 0 0.0
715 CWNU_1430 318.75701246 50.79422706 2 0.874
716 CWNU_1431 107.97095159 -14.92743379 2 0.7404
717 CWNU_1434 117.1357316 -25.77235089 7 0.9308
718 CWNU_1435 229.8439291 -57.73426892 3 0.8896
719 CWNU_1436 100.2271032 13.16165376 3 0.8076
720 CWNU_1437 221.41377123 -60.99131757 6 0.8368
721 CWNU_1438 102.89216695 -10.50339335 1 0.5948
722 CWNU_1439 214.94934761 -62.20320374 9 1.0
723 CWNU_1440 181.69095682 -62.98858005 4 0.7792
724 CWNU_1441 301.69365858 34.11095305 3 0.8376
725 CWNU_1442 201.67733052 -60.91967481 5 0.9856
726 CWNU_1443 114.1190202 -26.06297162 0 0.0
727 CWNU_1445 105.59210812 -7.19300095 0 0.0
728 CWNU_1446 271.88979546 -25.11906804 3 0.9328
729 CWNU_1447 106.018446 -5.3849878 3 0.744
730 CWNU_1449 114.62736237 -27.91423761 2 0.8144
731 CWNU_1451 90.06720416 24.40575196 1 0.5016
732 CWNU_1454 355.26987606 60.6447233 1 0.3968
733 CWNU_1455 236.41573118 -56.65773867 1 0.2992
734 CWNU_1458 124.97648689 -44.47937457 2 0.7544
735 CWNU_1459 145.58500421 -38.45806131 0 0.0
736 CWNU_1460 110.54750713 -11.94494038 5 0.7728
737 CWNU_1464 85.14244257 31.84111481 0 0.0
738 CWNU_1465 270.36476969 -23.54559616 6 0.9672
739 CWNU_1466 262.52056216 -30.59872064 2 0.9128
740 CWNU_1467 264.67313995 -33.69795856 6 0.954
741 CWNU_1468 271.39903601 -22.79348253 5 0.9648
742 CWNU_1470 179.76109378 -55.61725692 0 0.0
743 CWNU_1471 90.28558386 25.95080041 1 0.4128
744 CWNU_1473 98.08668006 9.6024488 1 0.4184
745 CWNU_1478 214.96915264 -61.94488584 7 1.0
746 CWNU_1479 61.44917018 51.80033639 0 0.0
747 CWNU_1483 115.304309 -24.14639544 2 0.8896
748 CWNU_1484 47.76651842 56.89217054 2 0.8336
749 CWNU_1487 114.81245623 -14.73025873 5 0.8036
750 CWNU_1488 228.05359969 -57.35663001 2 0.898
751 CWNU_1490 313.39335227 47.34444542 2 0.7904
752 CWNU_1491 239.41427884 -55.40422055 7 0.974
753 CWNU_1492 139.3544281 -44.70265439 5 0.866
754 CWNU_1494 270.5163867 -28.28897905 13 1.0
755 CWNU_1495 117.22240795 -21.20306292 1 0.4944
756 CWNU_1497 70.79792665 54.9128194 0 0.0
757 CWNU_1500 194.32525547 -61.3938956 3 0.9228
758 CWNU_1502 350.89186569 60.6254685 0 0.0
759 CWNU_1503 102.69258335 -6.09603517 2 0.8668
760 CWNU_1504 358.69747413 60.8523418 0 0.0
761 CWNU_1505 67.86133938 46.01303 0 0.0
762 CWNU_1506 356.13616072 59.67287544 1 0.4916
763 CWNU_1507 189.45720109 -60.27298889 3 0.9276
764 CWNU_1508 67.57374399 45.54141831 2 0.6008
765 CWNU_1510 94.62166743 4.92330099 2 0.8376
766 CWNU_1512 105.01188262 -3.97206813 3 0.7728
767 CWNU_1515 113.81387712 -16.27044018 2 0.868
768 CWNU_1516 96.63669903 4.50591627 0 0.0
769 CWNU_1519 55.9494199 51.40628013 1 0.5424
770 CWNU_1521 293.50316338 18.98345183 2 0.7384
771 CWNU_1523 93.07699635 17.49565199 4 0.986
772 CWNU_1524 329.83387644 56.24106668 1 0.2728
773 CWNU_1526 103.45811822 -1.03040528 3 0.8528
774 CWNU_1528 224.49001314 -58.05514376 4 0.978
775 CWNU_1529 247.8620092 -50.23044627 1 0.3016
776 CWNU_1535 258.99545694 -42.28952941 2 0.67
777 CWNU_1536 212.38790003 -61.6997615 4 0.9432
778 CWNU_1537 346.26845757 59.06540275 3 0.7716
779 CWNU_1538 249.02772022 -49.13984437 6 0.9828
780 CWNU_1540 109.90408765 -15.9364447 4 0.9756
781 CWNU_1541 135.34310312 -40.47095846 5 0.7516
782 CWNU_1542 62.61616805 52.0919569 1 0.6872
783 CWNU_1543 263.83640262 -34.23125887 4 0.982
784 CWNU_1544 180.20572815 -64.05716965 5 0.94
785 CWNU_1546 340.74587439 64.11995958 1 0.2992
786 CWNU_1553 151.66485692 -55.4388919 2 0.834
787 CWNU_1554 107.87249205 -9.19064607 1 0.5772
788 CWNU_1556 290.24129771 13.29968328 5 1.0
789 CWNU_1558 296.75047757 28.81031684 8 0.9924
790 CWNU_1559 257.50890081 -40.86546981 4 0.8612
791 CWNU_1560 227.99387534 -58.71826632 2 0.708
792 CWNU_1564 296.15627878 24.0238456 1 0.6872
793 CWNU_1566 345.86664296 60.0641008 0 0.0
794 CWNU_1567 82.02875622 56.38657992 1 0.754
795 CWNU_1573 188.0952901 -62.83744544 4 0.958
796 CWNU_1577 282.62725949 4.2421817 0 0.0
797 CWNU_1579 153.85108882 -57.07678828 0 0.0
798 CWNU_1580 182.06801417 -59.97767219 2 0.9188
799 CWNU_1582 314.30238055 44.82023543 3 0.6808
800 CWNU_1585 327.36116939 52.62588229 4 0.942
801 CWNU_1586 118.301532 -26.59720182 5 0.9556
802 CWNU_1590 150.48031658 -51.87790523 2 0.64
803 CWNU_1592 112.68202889 -23.14787103 1 0.2656
804 CWNU_1594 253.9585393 -43.65687989 8 1.0
805 CWNU_1595 2.30011352 60.13582435 0 0.0
806 CWNU_1611 106.31873626 -14.06882729 2 0.4088
807 CWNU_1615 271.13253306 -26.02776012 5 0.9836
808 CWNU_1616 219.13564209 -57.53596991 0 0.0
809 CWNU_1617 89.25015728 21.26550254 2 0.3468
810 CWNU_1619 256.56818232 -42.42769267 6 0.896
811 CWNU_1624 348.56622646 59.42442071 1 0.7484
812 CWNU_1625 341.95276459 62.46284386 2 0.8768
813 CWNU_1627 263.1463963 -36.22983842 2 0.6532
814 CWNU_1630 273.73284924 -20.41511648 5 0.9636
815 CWNU_1631 121.90593087 -30.8788329 3 0.9152
816 CWNU_1635 117.9308048 -32.36228118 3 0.7756
817 CWNU_1637 220.3442955 -57.65005315 3 0.7312
818 CWNU_1638 233.45008585 -59.68144988 3 0.8244
819 CWNU_1639 331.54762891 59.51753132 2 0.8244
820 CWNU_1643 199.05043226 -63.42585771 8 1.0
821 CWNU_1645 108.56989926 -7.79418431 3 0.6152
822 CWNU_1648 245.24047292 -49.90516665 2 0.7488
823 CWNU_1654 89.62896501 16.2080493 2 0.6816
824 CWNU_1656 128.13384255 -41.39918453 3 0.806
825 CWNU_1664 271.85963538 -21.66952199 4 0.9796
826 CWNU_1665 128.86296415 -41.69827219 1 0.5816
827 CWNU_1666 94.31341211 5.01323051 1 0.626
828 CWNU_1667 81.01374656 46.90865113 1 0.4156
829 CWNU_1671 145.12751473 -50.25954837 2 0.8344
830 CWNU_1673 145.49400733 -56.31624325 2 0.7652
831 CWNU_1674 211.3560458 -62.03650915 1 0.3056
832 CWNU_1677 210.68706847 -59.42339641 3 0.8744
833 CWNU_1678 162.40335937 -56.46258778 2 0.6628
834 CWNU_1679 119.03421701 -32.15451226 2 0.794
835 CWNU_1680 301.20938743 29.44899553 5 1.0
836 CWNU_1684 85.35921614 28.19651017 0 0.0
837 CWNU_1685 186.21991147 -61.5070793 0 0.0
838 CWNU_1694 306.50203864 44.54796191 0 0.0
839 CWNU_1697 12.0140371 55.90875899 1 0.3708
840 CWNU_1702 258.39672054 -38.86765065 4 0.8844
841 CWNU_1703 244.75668387 -51.25837207 2 0.538
842 CWNU_1704 89.95592884 26.13131773 1 0.2716
843 CWNU_1706 104.36026761 -9.79183395 1 0.3444
844 CWNU_1707 265.53847706 -37.37333232 0 0.0
845 CWNU_1712 106.55090558 -6.36028496 3 0.5292
846 CWNU_1714 100.59508975 -1.51528475 4 0.9464
847 CWNU_1715 50.93552564 67.34771779 5 0.8048
848 CWNU_1717 271.07650789 -21.22040742 10 1.0
849 CWNU_1718 84.80501939 32.6086218 0 0.0
850 CWNU_1719 269.95771618 -21.55760456 6 0.9496
851 CWNU_1720 80.48390713 37.74186943 6 0.9996
852 CWNU_1722 8.75283477 60.56641237 0 0.0
853 CWNU_1726 233.07686411 -58.59550416 4 0.9012
854 CWNU_1730 164.69757623 -60.11882607 6 0.9312
855 CWNU_1733 114.24013684 -26.32058657 5 0.954
856 CWNU_1734 163.06704614 -59.63009265 1 0.6028
857 CWNU_1746 122.70796907 -26.7889953 3 0.9028
858 CWNU_1749 2.48852484 60.41405062 1 0.5984
859 CWNU_1752 245.35600582 -52.67294306 1 0.7432
860 CWNU_1753 297.72688364 27.43225151 0 0.0
861 CWNU_1755 97.57909951 10.0096034 4 0.9584
862 CWNU_1756 323.47089848 51.90779212 1 0.4812
863 CWNU_1757 304.42607706 48.070718 3 0.9292
864 CWNU_1758 259.08235611 -39.91447859 2 0.7188
865 CWNU_1759 169.30127597 -59.63866115 5 0.9696
866 CWNU_1760 66.48173394 48.76210071 3 0.6976
867 CWNU_1761 307.23286664 33.16413017 0 0.0
868 CWNU_1762 119.2862365 -24.48162995 5 0.8856
869 CWNU_1767 354.82875144 61.99927967 0 0.0
870 CWNU_1768 143.24326002 -52.6125353 3 0.7988
871 CWNU_1769 120.13679694 -32.24643542 3 0.8908
872 CWNU_1773 74.64216761 44.56181512 1 0.4648
873 CWNU_1774 345.57173748 60.3569987 1 0.5264
874 CWNU_1777 243.89200085 -50.36960801 1 0.7108
875 CWNU_1780 5.72616047 62.23930573 3 0.9352
876 CWNU_1785 267.90105326 -27.74159686 1 0.4984
877 CWNU_1787 93.08794914 14.53457317 3 0.9012
878 CWNU_1789 114.4049278 -18.68498142 3 0.8832
879 CWNU_1790 327.19803036 53.87523208 0 0.0
880 CWNU_1791 104.30465497 -1.09797296 2 0.5152
881 CWNU_1797 262.99684071 -35.65943915 6 0.9712
882 CWNU_1799 49.25076647 58.52076191 0 0.0
883 CWNU_1800 191.82938383 -63.70324019 0 0.0
884 CWNU_1801 91.74693935 32.17208497 1 0.3268
885 CWNU_1803 109.15245028 -22.77692341 1 0.7168
886 CWNU_1804 53.05887195 55.03194406 0 0.0
887 CWNU_1806 309.94095244 36.72884307 1 0.4848
888 CWNU_1807 77.27865942 40.50452566 3 0.9072
889 CWNU_1810 83.19038748 40.78032198 1 0.5048
890 CWNU_1813 295.23282334 22.62540779 3 0.624
891 CWNU_1814 68.95259226 44.27110152 2 0.4668
892 CWNU_1816 156.19180975 -57.27765581 1 0.5796
893 CWNU_1818 316.26831726 47.68734977 2 0.8164
894 CWNU_1819 352.74168379 67.35687927 1 0.4424
895 CWNU_1821 158.53060387 -59.52747854 1 0.5976
896 CWNU_1824 94.46513905 4.36228767 1 0.4008
897 CWNU_1826 230.16443756 -54.48227611 4 0.9108
898 CWNU_1832 257.69199586 -36.02914769 0 0.0
899 CWNU_1833 144.92916796 -51.58691336 0 0.0
900 CWNU_1836 308.23592264 33.9430618 3 0.9408
901 CWNU_1841 272.82775445 -20.88377846 4 0.9436
902 CWNU_1842 251.69928109 -48.82175922 6 0.9076
903 CWNU_1843 149.45886179 -55.56461751 2 0.5744
904 CWNU_1844 346.69195164 59.09930882 2 0.616
905 CWNU_1845 106.2095568 0.95233996 4 0.8564
906 CWNU_1847 129.89142989 -32.30745056 0 0.0
907 CWNU_1849 237.17213399 -54.26775775 2 0.7384
908 CWNU_1851 254.40504609 -41.46584135 3 0.9444
909 CWNU_1857 281.96308662 -6.07645236 3 0.7096
910 CWNU_1860 341.13781776 57.05345794 5 0.9584
911 CWNU_1863 149.95689442 -53.28407341 5 0.9984
912 CWNU_1866 190.35349036 -62.43774496 1 0.5804
913 CWNU_1867 138.70101438 -44.24782987 2 0.844
914 CWNU_1870 300.80408589 33.24722629 3 0.832
915 CWNU_1882 334.05338345 52.46281942 3 0.926
916 CWNU_1885 351.51416047 61.9835536 0 0.0
917 CWNU_1889 123.39811413 -38.50044607 1 0.4292
918 CWNU_1893 289.52142224 10.68485086 0 0.0
919 CWNU_1894 41.95511843 63.03231231 0 0.0
920 CWNU_1897 123.30464421 -27.60612185 5 0.998
921 CWNU_1899 58.04065006 54.49429774 2 0.6872
922 CWNU_1900 113.8490274 -26.03228797 2 0.5924
923 CWNU_1907 109.38957662 -11.13676983 2 0.5868
924 CWNU_1909 24.8885118 57.44906051 2 0.8784
925 CWNU_1910 219.54381141 -63.39504235 4 0.93
926 CWNU_1914 132.53360983 -54.5760136 2 0.6656
927 CWNU_1917 274.50692132 -19.70882493 7 0.9964
928 CWNU_1918 296.55651695 24.89343619 7 0.9748
929 CWNU_1920 260.10183991 -40.65896486 4 0.946
930 CWNU_1922 257.04825335 -42.46533823 5 0.836
931 CWNU_1924 120.68645612 -22.30370903 1 0.588
932 CWNU_1926 130.11328274 -33.09210721 3 0.6148
933 CWNU_1932 266.1767096 -33.06003536 5 0.9584
934 CWNU_1934 254.95166722 -42.36379452 2 0.6952
935 CWNU_1937 78.49322055 42.43866884 2 0.8508
936 CWNU_1938 219.29853082 -60.26243762 4 0.814
937 CWNU_1939 263.96132894 -35.68017314 3 0.9516
938 CWNU_1944 127.9645141 -52.09991864 1 0.388
939 CWNU_1954 248.24856369 -48.58542501 5 0.8176
940 CWNU_1961 203.52112273 -62.91956655 2 0.4484
941 CWNU_1962 108.47699691 -10.51972651 3 0.5716
942 CWNU_1966 104.17998542 0.4721518 8 0.8996
943 CWNU_1968 276.8989015 -14.03450943 9 1.0
944 CWNU_1971 89.75065755 23.43380863 1 0.6212
945 CWNU_1972 122.56957142 -24.5996499 1 0.6252
946 CWNU_1973 103.51630541 -7.75448579 3 0.9108
947 CWNU_1974 114.39672525 -34.83434411 2 0.5368
948 CWNU_1983 133.39871319 -44.78057451 4 0.6472
949 CWNU_1987 323.87302075 60.00825529 1 0.6952
950 CWNU_1988 202.21800084 -63.26508161 3 0.8872
951 CWNU_1994 278.69159112 -11.6257466 7 1.0
952 CWNU_1995 276.64095944 -16.17934792 7 1.0
953 CWNU_1997 347.36216187 58.99900947 2 0.7964
954 CWNU_1998 267.46616507 -33.33538849 6 0.968
955 CWNU_2001 331.8516596 58.57145857 0 0.0
956 CWNU_2002 133.6610348 -42.13526382 2 0.598
957 CWNU_2004 15.26753113 63.11381102 0 0.0
958 CWNU_2006 113.58068343 -17.18713261 1 0.2716
959 CWNU_2007 333.32430064 56.4802831 1 0.4944
960 CWNU_2012 102.45993022 -0.17417965 9 1.0
961 CWNU_2015 134.32249432 -48.31296486 2 0.5624
962 CWNU_2016 111.28933843 -8.04076101 3 0.8904
963 CWNU_2018 354.30089577 58.37216191 0 0.0
964 CWNU_2024 287.84351983 10.52460235 1 0.532
965 CWNU_2028 240.52523253 -54.01842744 4 0.776
