ID Name NumGS Coverage
2568 HSC_926 2 0.8588
2569 HSC_927 0 0.0
2570 HSC_929 2 0.8264
2571 HSC_930 2 0.8472
2572 HSC_931 1 0.4152
2573 HSC_932 1 0.5876
2574 HSC_934 2 0.8012
2575 HSC_935 0 0.0
2576 HSC_936 0 0.0
2577 HSC_937 3 0.7672
2578 HSC_938 5 0.942
2579 HSC_939 0 0.0
2580 HSC_940 0 0.0
2581 HSC_941 0 0.0
2582 HSC_942 0 0.0
2583 HSC_943 0 0.0
2584 HSC_944 3 0.8924
2585 HSC_945 1 0.656
2586 HSC_946 3 0.9156
2587 HSC_947 3 0.6844
2588 HSC_948 1 0.7172
2589 HSC_949 1 0.2752
2590 HSC_950 0 0.0
2591 HSC_951 1 0.5596
2592 HSC_952 1 0.4424
2593 HSC_954 0 0.0
2594 HSC_955 0 0.0
2595 HSC_956 0 0.0
2596 HSC_957 1 0.5616
2597 HSC_958 1 0.65
2598 HSC_959 1 0.526
2599 HSC_960 1 0.432
2600 HSC_961 1 0.6184
2601 HSC_962 4 0.7508
2602 HSC_964 1 0.7492
2603 HSC_965 4 0.9408
2604 HSC_966 2 0.7656
2605 HSC_969 1 0.518
2606 HSC_970 0 0.0
2607 HSC_973 0 0.0
2608 HSC_974 1 0.4844
2609 HSC_975 0 0.0
2610 HSC_976 0 0.0
2611 HSC_977 0 0.0
2612 HSC_978 0 0.0
2613 HSC_979 1 0.3564
2614 HSC_980 2 0.4144
2615 HSC_981 0 0.0
2616 HSC_983 0 0.0
2617 HSC_984 0 0.0
2618 HSC_985 1 0.5236
2619 HSC_986 0 0.0
2620 HSC_988 1 0.3872
2621 HSC_990 1 0.7136
2622 HSC_991 6 0.9744
2623 HSC_992 1 0.466
2624 HSC_993 1 0.4756
2625 HSC_994 1 0.3336
2626 HSC_995 2 0.5696
2627 HSC_996 1 0.4956
2628 HSC_997 0 0.0
2629 HSC_998 2 0.762
2630 HSC_999 1 0.4732
2631 HSC_1000 0 0.0
2632 HSC_1001 0 0.0
2633 HSC_1002 0 0.0
2634 HSC_1003 2 0.8208
2635 HSC_1004 1 0.6016
2636 HSC_1005 2 0.8596
2637 HSC_1006 1 0.5172
2638 HSC_1007 0 0.0
2639 HSC_1008 0 0.0
2640 HSC_1010 0 0.0
2641 HSC_1011 1 0.552
2642 HSC_1012 2 0.86
2643 HSC_1013 1 0.358
2644 HSC_1014 1 0.5288
2645 HSC_1015 1 0.606
2646 HSC_1016 1 0.5724
2647 HSC_1018 1 0.4412
2648 HSC_1019 0 0.0
2649 HSC_1020 1 0.6044
2650 HSC_1021 2 0.4112
2651 HSC_1022 1 0.2472
2652 HSC_1025 0 0.0
2653 HSC_1026 1 0.6448
2654 HSC_1027 0 0.0
2655 HSC_1028 0 0.0
2656 HSC_1029 0 0.0
2657 HSC_1030 4 0.7224
2658 HSC_1031 1 0.6104
2659 HSC_1032 0 0.0
2660 HSC_1033 1 0.6016
2661 HSC_1034 3 0.8768
2662 HSC_1036 4 0.9692
2663 HSC_1037 0 0.0
2664 HSC_1039 1 0.5048
2665 HSC_1040 0 0.0
2666 HSC_1041 1 0.5736
2667 HSC_1042 0 0.0
2668 HSC_1043 1 0.4888
2669 HSC_1047 0 0.0
2670 HSC_1049 1 0.6352
2671 HSC_1052 0 0.0
2672 HSC_1053 1 0.6188
2673 HSC_1054 0 0.0
2674 HSC_1055 3 0.5912
2675 HSC_1056 1 0.5116
2676 HSC_1057 3 0.9496
2677 HSC_1058 1 0.5516
2678 HSC_1059 1 0.6868
2679 HSC_1060 4 0.9116
2680 HSC_1061 2 0.7332
2681 HSC_1062 0 0.0
2682 HSC_1063 0 0.0
2683 HSC_1064 0 0.0
2684 HSC_1065 4 0.8364
2685 HSC_1066 0 0.0
2686 HSC_1067 2 0.8944
2687 HSC_1068 0 0.0
2688 HSC_1069 2 0.5856
2689 HSC_1070 0 0.0
2690 HSC_1071 2 0.4856
2691 HSC_1072 1 0.4112
2692 HSC_1073 4 1.0
2693 HSC_1074 0 0.0
2694 HSC_1076 1 0.5068
2695 HSC_1077 0 0.0
2696 HSC_1078 1 0.4792
2697 HSC_1080 0 0.0
2698 HSC_1081 1 0.4244
2699 HSC_1082 0 0.0
2700 HSC_1083 0 0.0
2701 HSC_1084 1 0.7024
2702 HSC_1085 0 0.0
2703 HSC_1086 1 0.4244
2704 HSC_1090 2 0.8012
2705 HSC_1092 2 0.8504
2706 HSC_1093 5 0.952
2707 HSC_1094 1 0.4208
2708 HSC_1097 1 0.3996
2709 HSC_1099 0 0.0
2710 HSC_1101 0 0.0
2711 HSC_1102 1 0.5428
2712 HSC_1103 0 0.0
2713 HSC_1104 0 0.0
2714 HSC_1105 0 0.0
2715 HSC_1106 1 0.3856
2716 HSC_1107 2 0.6352
2717 HSC_1108 3 0.7992
2718 HSC_1109 0 0.0
2719 HSC_1112 2 0.7184
2720 HSC_1113 0 0.0
2721 HSC_1115 1 0.2288
2722 HSC_1116 0 0.0
2723 HSC_1117 0 0.0
2724 HSC_1118 1 0.4248
2725 HSC_1119 0 0.0
2726 HSC_1120 0 0.0
2727 HSC_1122 2 0.6056
2728 HSC_1125 0 0.0
2729 HSC_1127 0 0.0
2730 HSC_1128 1 0.3692
2731 HSC_1129 2 0.9024
2732 HSC_1130 2 0.4084
2733 HSC_1131 1 0.5088
2734 HSC_1133 0 0.0
2735 HSC_1134 4 0.8768
2736 HSC_1136 1 0.5152
2737 HSC_1137 0 0.0
2738 HSC_1138 0 0.0
2739 HSC_1139 0 0.0
2740 HSC_1140 1 0.47
2741 HSC_1142 0 0.0
2742 HSC_1146 0 0.0
2743 HSC_1147 0 0.0
2744 HSC_1148 0 0.0
2745 HSC_1149 1 0.4168
2746 HSC_1150 0 0.0
2747 HSC_1152 0 0.0
2748 HSC_1153 0 0.0
2749 HSC_1155 1 0.3108
2750 HSC_1162 0 0.0
2751 HSC_1163 1 0.2596
2752 HSC_1165 0 0.0
2753 HSC_1166 0 0.0
2754 HSC_1168 0 0.0
2755 HSC_1169 0 0.0
2756 HSC_1170 1 0.7432
2757 HSC_1172 3 0.9004
2758 HSC_1173 2 0.5616
2759 HSC_1175 1 0.6744
2760 HSC_1176 0 0.0
2761 HSC_1177 0 0.0
2762 HSC_1178 1 0.468
2763 HSC_1179 1 0.2968
2764 HSC_1180 0 0.0
2765 HSC_1181 3 0.6532
2766 HSC_1184 2 0.6704
2767 HSC_1185 2 0.8228
2768 HSC_1186 1 0.7152
2769 HSC_1188 2 0.57
2770 HSC_1189 2 0.5056
2771 HSC_1190 3 0.686
2772 HSC_1192 0 0.0
2773 HSC_1193 0 0.0
2774 HSC_1194 0 0.0
2775 HSC_1195 0 0.0
2776 HSC_1196 0 0.0
2777 HSC_1197 0 0.0
2778 HSC_1198 0 0.0
2779 HSC_1201 3 0.83
2780 HSC_1202 0 0.0
2781 HSC_1203 3 0.8612
2782 HSC_1204 0 0.0
2783 HSC_1205 3 0.8388
2784 HSC_1206 0 0.0
2785 HSC_1210 1 0.3652
2786 HSC_1213 2 0.9072
2787 HSC_1214 0 0.0
2788 HSC_1217 1 0.3916
2789 HSC_1219 2 0.8636
2790 HSC_1220 0 0.0
2791 HSC_1222 2 0.8304
2792 HSC_1223 0 0.0
2793 HSC_1224 0 0.0
2794 HSC_1225 2 0.654
2795 HSC_1226 1 0.6908
2796 HSC_1228 0 0.0
2797 HSC_1229 0 0.0
2798 HSC_1230 2 0.8276
2799 HSC_1231 1 0.3796
2800 HSC_1232 3 0.8956
2801 HSC_1233 2 0.7636
2802 HSC_1234 0 0.0
2803 HSC_1235 1 0.4336
2804 HSC_1238 0 0.0
2805 HSC_1239 0 0.0
2806 HSC_1240 1 0.57
2807 HSC_1242 3 0.8764
2808 HSC_1243 0 0.0
2809 HSC_1245 0 0.0
2810 HSC_1246 0 0.0
2811 HSC_1248 3 0.834
2812 HSC_1249 0 0.0
2813 HSC_1250 0 0.0
2814 HSC_1252 2 0.808
2815 HSC_1253 0 0.0
2816 HSC_1254 0 0.0
2817 HSC_1255 1 0.2572
2818 HSC_1256 1 0.6196
2819 HSC_1257 0 0.0
2820 HSC_1258 1 0.3168
2821 HSC_1259 2 0.908
2822 HSC_1260 0 0.0
2823 HSC_1261 0 0.0
2824 HSC_1262 0 0.0
2825 HSC_1266 1 0.3696
2826 HSC_1268 1 0.23
2827 HSC_1269 0 0.0
2828 HSC_1270 1 0.6028
2829 HSC_1271 0 0.0
2830 HSC_1272 1 0.4412
2831 HSC_1273 2 0.5984
2832 HSC_1274 5 0.924
2833 HSC_1279 1 0.5184
2834 HSC_1282 4 0.904
2835 HSC_1283 0 0.0
2836 HSC_1284 1 0.4852
2837 HSC_1286 2 0.8524
2838 HSC_1288 0 0.0
2839 HSC_1289 1 0.538
2840 HSC_1291 1 0.6748
2841 HSC_1292 2 0.7968
2842 HSC_1293 0 0.0
2843 HSC_1294 1 0.7308
2844 HSC_1295 0 0.0
2845 HSC_1297 0 0.0
2846 HSC_1298 0 0.0
2847 HSC_1299 3 0.9324
2848 HSC_1300 3 0.8624
2849 HSC_1303 0 0.0
2850 HSC_1304 0 0.0
2851 HSC_1306 3 0.9728
2852 HSC_1308 0 0.0
2853 HSC_1309 1 0.2524
2854 HSC_1310 3 0.9024
2855 HSC_1311 2 0.8616
2856 HSC_1312 1 0.4296
2857 HSC_1313 0 0.0
2858 HSC_1314 1 0.33
2859 HSC_1315 1 0.5088
2860 HSC_1316 0 0.0
2861 HSC_1317 2 0.768
2862 HSC_1318 0 0.0
2863 HSC_1320 2 0.752
2864 HSC_1321 2 0.8224
2865 HSC_1322 4 0.976
2866 HSC_1323 0 0.0
2867 HSC_1324 3 0.8868
2868 HSC_1326 0 0.0
2869 HSC_1328 2 0.8176
2870 HSC_1329 1 0.7276
2871 HSC_1330 1 0.4768
2872 HSC_1331 1 0.5876
2873 HSC_1332 4 0.9476
2874 HSC_1333 2 0.6696
2875 HSC_1334 1 0.372
2876 HSC_1340 0 0.0
2877 HSC_1341 1 0.5144
2878 HSC_1342 1 0.332
2879 HSC_1343 1 0.56
2880 HSC_1344 2 0.8844
2881 HSC_1345 1 0.3612
2882 HSC_1346 0 0.0
2883 HSC_1347 0 0.0
2884 HSC_1348 1 0.6576
2885 HSC_1350 0 0.0
2886 HSC_1351 2 0.746
2887 HSC_1353 2 0.7828
2888 HSC_1355 0 0.0
2889 HSC_1356 2 0.8736
2890 HSC_1358 0 0.0
2891 HSC_1359 2 0.5676
2892 HSC_1360 0 0.0
2893 HSC_1361 1 0.586
2894 HSC_1362 2 0.7864
2895 HSC_1363 0 0.0
2896 HSC_1364 2 0.7104
2897 HSC_1365 2 0.7948
2898 HSC_1366 2 0.894
2899 HSC_1367 2 0.8448
2900 HSC_1368 0 0.0
2901 HSC_1369 0 0.0
2902 HSC_1370 0 0.0
2903 HSC_1373 3 0.9328
2904 HSC_1375 0 0.0
2905 HSC_1377 1 0.2168
2906 HSC_1378 1 0.4424
2907 HSC_1379 0 0.0
2908 HSC_1380 4 0.8944
2909 HSC_1381 2 0.6196
2910 HSC_1385 1 0.5448
2911 HSC_1386 3 0.704
2912 HSC_1387 0 0.0
2913 HSC_1388 3 0.9264
2914 HSC_1389 1 0.3608
2915 HSC_1390 0 0.0
2916 HSC_1392 2 0.8128
2917 HSC_1394 0 0.0
2918 HSC_1395 0 0.0
2919 HSC_1398 3 0.8752
2920 HSC_1399 2 0.796
2921 HSC_1400 0 0.0
2922 HSC_1401 1 0.514
2923 HSC_1402 1 0.6516
2924 HSC_1403 1 0.6992
2925 HSC_1404 1 0.3296
2926 HSC_1407 0 0.0
2927 HSC_1408 1 0.7308
2928 HSC_1409 2 0.5568
2929 HSC_1410 1 0.4476
2930 HSC_1411 2 0.7276
2931 HSC_1413 2 0.5864
2932 HSC_1414 1 0.3292
2933 HSC_1416 0 0.0
2934 HSC_1417 2 0.7104
2935 HSC_1418 0 0.0
2936 HSC_1419 1 0.5644
2937 HSC_1421 1 0.5304
2938 HSC_1423 1 0.3368
2939 HSC_1424 0 0.0
2940 HSC_1425 2 0.7172
2941 HSC_1426 0 0.0
2942 HSC_1427 3 0.7396
2943 HSC_1428 1 0.5056
2944 HSC_1430 0 0.0
2945 HSC_1431 1 0.6344
2946 HSC_1432 2 0.828
2947 HSC_1433 0 0.0
2948 HSC_1435 0 0.0
2949 HSC_1436 1 0.3596
2950 HSC_1437 0 0.0
2951 HSC_1438 0 0.0
2952 HSC_1439 1 0.6332
2953 HSC_1440 1 0.6892
2954 HSC_1441 0 0.0
2955 HSC_1442 0 0.0
2956 HSC_1443 5 0.9908
2957 HSC_1445 2 0.724
2958 HSC_1446 1 0.4004
2959 HSC_1447 0 0.0
2960 HSC_1448 0 0.0
2961 HSC_1449 0 0.0
2962 HSC_1450 1 0.4964
2963 HSC_1453 0 0.0
2964 HSC_1454 0 0.0
2965 HSC_1455 1 0.4572
2966 HSC_1456 0 0.0
2967 HSC_1457 0 0.0
2968 HSC_1458 2 0.8464
2969 HSC_1459 0 0.0
2970 HSC_1460 2 0.6652
2971 HSC_1462 1 0.4936
2972 HSC_1463 0 0.0
2973 HSC_1464 7 0.9408
2974 HSC_1465 0 0.0
2975 HSC_1466 4 0.89
2976 HSC_1467 2 0.8956
2977 HSC_1468 1 0.4252
2978 HSC_1469 0 0.0
2979 HSC_1470 2 0.602
2980 HSC_1471 2 0.8312
2981 HSC_1472 0 0.0
2982 HSC_1473 0 0.0
2983 HSC_1476 3 0.8676
2984 HSC_1477 3 0.6824
2985 HSC_1478 4 0.9968
2986 HSC_1479 0 0.0
2987 HSC_1480 2 0.5552
2988 HSC_1481 0 0.0
2989 HSC_1482 2 0.6724
2990 HSC_1484 2 0.7464
2991 HSC_1486 2 0.612
2992 HSC_1487 1 0.462
2993 HSC_1488 1 0.4228
2994 HSC_1489 2 0.8664
2995 HSC_1490 0 0.0
2996 HSC_1492 0 0.0
2997 HSC_1493 4 0.9416
2998 HSC_1494 3 0.8332
2999 HSC_1495 0 0.0
3000 HSC_1496 2 0.7772
3001 HSC_1500 0 0.0
3002 HSC_1502 0 0.0
3003 HSC_1503 2 0.9156
3004 HSC_1504 3 0.8968
3005 HSC_1507 0 0.0
3006 HSC_1509 0 0.0
3007 HSC_1510 2 0.8256
3008 HSC_1511 6 0.9748
3009 HSC_1512 2 0.7412
3010 HSC_1513 0 0.0
3011 HSC_1515 0 0.0
3012 HSC_1516 0 0.0
3013 HSC_1517 1 0.6676
3014 HSC_1518 2 0.8084
3015 HSC_1520 3 0.8704
3016 HSC_1521 1 0.5796
3017 HSC_1522 4 0.9068
3018 HSC_1523 0 0.0
3019 HSC_1524 2 0.7084
3020 HSC_1525 2 0.7084
3021 HSC_1527 0 0.0
3022 HSC_1528 2 0.7452
3023 HSC_1530 2 0.8264
3024 HSC_1531 0 0.0
3025 HSC_1532 3 0.9724
3026 HSC_1534 3 0.8104
3027 HSC_1535 1 0.6556
3028 HSC_1536 1 0.4244
3029 HSC_1537 0 0.0
3030 HSC_1538 1 0.4344
3031 HSC_1539 3 0.8684
3032 HSC_1540 3 0.946
3033 HSC_1541 0 0.0
3034 HSC_1542 1 0.6528
3035 HSC_1543 0 0.0
3036 HSC_1544 2 0.9468
3037 HSC_1545 1 0.354
3038 HSC_1546 0 0.0
3039 HSC_1547 2 0.7276
3040 HSC_1548 2 0.7688
3041 HSC_1550 1 0.3956
3042 HSC_1551 0 0.0
3043 HSC_1552 2 0.7856
3044 HSC_1553 1 0.5856
3045 HSC_1554 0 0.0
3046 HSC_1555 0 0.0
3047 HSC_1556 4 0.8388
3048 HSC_1557 2 0.8776
3049 HSC_1558 2 0.7116
3050 HSC_1559 2 0.8736
3051 HSC_1560 2 0.6636
3052 HSC_1561 0 0.0
3053 HSC_1564 3 0.9096
3054 HSC_1565 2 0.7596
3055 HSC_1566 0 0.0
3056 HSC_1567 3 0.8772
3057 HSC_1570 4 0.976
3058 HSC_1571 1 0.3824
3059 HSC_1572 4 0.9076
3060 HSC_1573 1 0.484
3061 HSC_1575 0 0.0
3062 HSC_1576 2 0.804
3063 HSC_1577 2 0.5596
3064 HSC_1579 1 0.6808
3065 HSC_1580 0 0.0
3066 HSC_1581 2 0.7832
3067 HSC_1582 1 0.6108
3068 HSC_1583 1 0.522
3069 HSC_1585 4 0.9648
3070 HSC_1586 1 0.5048
3071 HSC_1587 0 0.0
3072 HSC_1588 0 0.0
3073 HSC_1590 0 0.0
3074 HSC_1593 2 0.6808
3075 HSC_1594 3 0.7088
3076 HSC_1595 1 0.2888
3077 HSC_1598 1 0.2176
3078 HSC_1599 0 0.0
3079 HSC_1600 6 0.9956
3080 HSC_1601 4 0.9964
3081 HSC_1602 0 0.0
3082 HSC_1603 1 0.678
3083 HSC_1605 2 0.7528
3084 HSC_1608 0 0.0
3085 HSC_1610 2 0.9148
3086 HSC_1611 1 0.572
3087 HSC_1612 1 0.4184
3088 HSC_1613 2 0.7212
3089 HSC_1614 1 0.4204
3090 HSC_1615 1 0.4132
3091 HSC_1618 3 0.8004
3092 HSC_1619 2 0.5492
3093 HSC_1620 5 0.99
3094 HSC_1622 1 0.3992
3095 HSC_1623 2 0.8104
3096 HSC_1624 1 0.6496
3097 HSC_1625 2 0.7364
3098 HSC_1627 1 0.3224
3099 HSC_1629 1 0.5208
3100 HSC_1630 0 0.0
3101 HSC_1631 3 0.8928
3102 HSC_1633 1 0.3672
3103 HSC_1634 0 0.0
3104 HSC_1635 1 0.4792
3105 HSC_1636 1 0.6724
3106 HSC_1637 0 0.0
3107 HSC_1638 3 0.7876
3108 HSC_1640 0 0.0
3109 HSC_1641 2 0.6808
3110 HSC_1643 3 0.7088
3111 HSC_1644 0 0.0
3112 HSC_1645 6 0.9524
3113 HSC_1646 0 0.0
3114 HSC_1647 2 0.8684
3115 HSC_1648 0 0.0
3116 HSC_1649 1 0.4152
3117 HSC_1651 3 0.7588
3118 HSC_1652 2 0.6328
3119 HSC_1653 0 0.0
3120 HSC_1654 4 0.9304
3121 HSC_1655 2 0.8712
3122 HSC_1656 0 0.0
3123 HSC_1657 3 0.9596
3124 HSC_1658 0 0.0
3125 HSC_1659 2 0.8092
3126 HSC_1660 1 0.2816
3127 HSC_1663 2 0.8924
3128 HSC_1664 1 0.2752
3129 HSC_1665 6 1.0
3130 HSC_1666 0 0.0
3131 HSC_1667 0 0.0
3132 HSC_1668 6 0.9996
3133 HSC_1670 2 0.8804
3134 HSC_1671 3 0.8604
3135 HSC_1672 2 0.442
3136 HSC_1673 3 0.828
3137 HSC_1674 1 0.6812
3138 HSC_1675 1 0.3796
3139 HSC_1676 2 0.8676
3140 HSC_1677 1 0.5872
3141 HSC_1678 2 0.8988
3142 HSC_1679 2 0.806
3143 HSC_1680 4 0.7296
3144 HSC_1681 1 0.3632
3145 HSC_1683 0 0.0
3146 HSC_1684 0 0.0
3147 HSC_1685 5 0.9784
3148 HSC_1686 2 0.8424
3149 HSC_1687 3 0.836
3150 HSC_1688 1 0.6868
3151 HSC_1689 4 0.8084
3152 HSC_1690 7 0.9968
3153 HSC_1691 0 0.0
3154 HSC_1692 1 0.488
3155 HSC_1693 3 0.6488
3156 HSC_1694 1 0.3456
3157 HSC_1697 0 0.0
3158 HSC_1698 0 0.0
3159 HSC_1699 1 0.6136
3160 HSC_1700 2 0.8388
3161 HSC_1701 3 0.876
3162 HSC_1702 1 0.2836
3163 HSC_1704 3 0.878
3164 HSC_1706 0 0.0
3165 HSC_1707 1 0.5432
3166 HSC_1708 2 0.8968
3167 HSC_1709 1 0.4636
3168 HSC_1710 0 0.0
3169 HSC_1711 0 0.0
3170 HSC_1714 1 0.424
3171 HSC_1715 1 0.5832
3172 HSC_1716 1 0.3364
3173 HSC_1719 2 0.7632
3174 HSC_1720 2 0.8588
3175 HSC_1721 2 0.4768
3176 HSC_1722 2 0.698
3177 HSC_1723 1 0.6268
3178 HSC_1724 2 0.7476
3179 HSC_1725 6 0.9784
3180 HSC_1726 10 1.0
3181 HSC_1727 1 0.428
3182 HSC_1728 7 0.9896
3183 HSC_1729 1 0.4444
3184 HSC_1730 0 0.0
3185 HSC_1731 3 0.8908
3186 HSC_1732 0 0.0
3187 HSC_1733 0 0.0
3188 HSC_1734 4 0.9572
3189 HSC_1735 2 0.878
3190 HSC_1738 2 0.6156
3191 HSC_1739 2 0.648
3192 HSC_1740 0 0.0
3193 HSC_1742 1 0.4532
3194 HSC_1743 1 0.4888
3195 HSC_1744 1 0.6964
3196 HSC_1745 0 0.0
3197 HSC_1746 0 0.0
3198 HSC_1747 2 0.6828
3199 HSC_1749 2 0.5788
3200 HSC_1750 2 0.754
3201 HSC_1751 0 0.0
3202 HSC_1752 0 0.0
3203 HSC_1753 0 0.0
3204 HSC_1754 2 0.766
3205 HSC_1755 1 0.4196
3206 HSC_1756 3 0.7652
3207 HSC_1757 2 0.8288
3208 HSC_1759 2 0.6472
3209 HSC_1760 3 0.9588
3210 HSC_1761 1 0.3128
3211 HSC_1762 1 0.3088
3212 HSC_1764 3 0.9344
3213 HSC_1765 1 0.3324
3214 HSC_1766 0 0.0
3215 HSC_1767 3 0.87
3216 HSC_1768 0 0.0
3217 HSC_1769 0 0.0
3218 HSC_1770 3 0.9004
3219 HSC_1771 2 0.9156
3220 HSC_1772 1 0.5192
3221 HSC_1773 1 0.5044
3222 HSC_1774 1 0.7376
3223 HSC_1775 6 0.9868
3224 HSC_1776 3 0.8672
3225 HSC_1782 1 0.4048
3226 HSC_1783 2 0.7496
3227 HSC_1785 2 0.8692
3228 HSC_1786 2 0.8512
3229 HSC_1788 3 0.8212
3230 HSC_1789 2 0.8284
3231 HSC_1790 5 0.8996
3232 HSC_1791 0 0.0
3233 HSC_1793 3 0.9352
3234 HSC_1794 1 0.4488
3235 HSC_1795 0 0.0
3236 HSC_1797 1 0.436
3237 HSC_1798 2 0.8968
3238 HSC_1799 1 0.368
3239 HSC_1801 0 0.0
3240 HSC_1802 4 0.9432
3241 HSC_1806 2 0.8988
3242 HSC_1807 1 0.3708
3243 HSC_1808 5 0.9848
3244 HSC_1809 5 0.7632
3245 HSC_1810 1 0.6436
3246 HSC_1812 1 0.3012
3247 HSC_1814 1 0.4456
3248 HSC_1815 2 0.8264
3249 HSC_1816 3 0.9384
3250 HSC_1817 1 0.3552
3251 HSC_1818 1 0.6556
3252 HSC_1820 5 0.9488
3253 HSC_1822 4 0.9776
3254 HSC_1823 2 0.7476
3255 HSC_1824 3 0.7912
3256 HSC_1825 4 0.8476
3257 HSC_1826 1 0.44
3258 HSC_1827 0 0.0
3259 HSC_1828 1 0.4092
3260 HSC_1830 3 0.9768
3261 HSC_1831 0 0.0
3262 HSC_1832 3 0.8128
3263 HSC_1833 0 0.0
3264 HSC_1834 0 0.0
3265 HSC_1835 4 0.9324
3266 HSC_1836 1 0.5536
3267 HSC_1837 0 0.0
3268 HSC_1838 2 0.8864
3269 HSC_1839 1 0.3716
3270 HSC_1840 0 0.0
3271 HSC_1841 3 0.8332
3272 HSC_1842 3 0.9088
3273 HSC_1843 3 0.8608
3274 HSC_1844 3 0.8812
3275 HSC_1845 1 0.5784
3276 HSC_1846 2 0.826
3277 HSC_1847 5 0.962
3278 HSC_1848 5 0.9304
3279 HSC_1849 1 0.4176
3280 HSC_1850 1 0.3756
3281 HSC_1851 3 0.7332
3282 HSC_1852 0 0.0
3283 HSC_1853 7 0.9548
3284 HSC_1854 4 0.9704
3285 HSC_1855 0 0.0
3286 HSC_1856 0 0.0
3287 HSC_1857 2 0.652
3288 HSC_1858 4 0.9136
3289 HSC_1859 1 0.732
3290 HSC_1860 4 0.8464
3291 HSC_1861 0 0.0
3292 HSC_1863 0 0.0
3293 HSC_1864 3 0.8632
3294 HSC_1865 1 0.46
3295 HSC_1866 3 0.8388
3296 HSC_1867 0 0.0
3297 HSC_1868 1 0.5636
3298 HSC_1869 1 0.4492
3299 HSC_1870 4 0.6592
3300 HSC_1871 0 0.0
3301 HSC_1872 3 0.6152
3302 HSC_1874 1 0.3348
3303 HSC_1875 1 0.4768
3304 HSC_1876 3 0.7596
3305 HSC_1877 8 0.9608
3306 HSC_1880 4 0.8932
3307 HSC_1881 1 0.602
3308 HSC_1884 4 0.9468
3309 HSC_1886 4 0.6772
3310 HSC_1887 5 1.0
3311 HSC_1889 1 0.4236
3312 HSC_1890 6 0.9852
3313 HSC_1891 3 0.9404
3314 HSC_1892 1 0.4904
3315 HSC_1893 5 0.784
3316 HSC_1894 0 0.0
3317 HSC_1895 0 0.0
3318 HSC_1897 2 0.778
3319 HSC_1899 1 0.4116
3320 HSC_1900 0 0.0
3321 HSC_1902 3 0.7176
3322 HSC_1903 4 0.8992
3323 HSC_1904 1 0.3788
3324 HSC_1905 2 0.8808
3325 HSC_1906 4 0.9592
3326 HSC_1907 4 0.9648
3327 HSC_1908 0 0.0
3328 HSC_1910 4 0.9404
3329 HSC_1911 1 0.4344
3330 HSC_1912 2 0.7876
3331 HSC_1913 1 0.4888
3332 HSC_1914 4 0.8892
3333 HSC_1915 3 0.8356
3334 HSC_1916 2 0.568
3335 HSC_1917 4 0.9584
3336 HSC_1918 1 0.3928
3337 HSC_1919 2 0.7912
3338 HSC_1920 0 0.0
3339 HSC_1921 1 0.3156
3340 HSC_1922 1 0.5524
3341 HSC_1923 1 0.2592
3342 HSC_1924 2 0.9312
3343 HSC_1925 0 0.0
3344 HSC_1926 2 0.8756
3345 HSC_1927 3 0.9136
3346 HSC_1931 2 0.7448
3347 HSC_1932 2 0.7716
3348 HSC_1933 3 0.9032
3349 HSC_1934 5 0.9936
3350 HSC_1935 6 1.0
3351 HSC_1936 0 0.0
3352 HSC_1937 6 0.9932
3353 HSC_1938 2 0.608
3354 HSC_1940 2 0.3976
3355 HSC_1941 0 0.0
3356 HSC_1942 1 0.7444
3357 HSC_1943 3 0.9636
3358 HSC_1945 1 0.4684
3359 HSC_1946 7 1.0
3360 HSC_1947 0 0.0
3361 HSC_1949 0 0.0
3362 HSC_1950 0 0.0
3363 HSC_1952 3 0.6708
3364 HSC_1954 0 0.0
3365 HSC_1957 3 0.7956
3366 HSC_1958 0 0.0
3367 HSC_1960 3 0.7444
3368 HSC_1961 1 0.378
3369 HSC_1962 2 0.4028
3370 HSC_1963 2 0.7164
3371 HSC_1964 0 0.0
3372 HSC_1965 2 0.8552
3373 HSC_1967 2 0.434
3374 HSC_1968 4 0.9164
3375 HSC_1969 1 0.3804
3376 HSC_1970 1 0.432
3377 HSC_1971 0 0.0
3378 HSC_1973 0 0.0
3379 HSC_1974 1 0.5068
3380 HSC_1975 1 0.4768
3381 HSC_1976 4 0.8072
3382 HSC_1977 0 0.0
3383 HSC_1979 2 0.8504
3384 HSC_1980 1 0.4352
3385 HSC_1981 6 0.8508
3386 HSC_1982 0 0.0
3387 HSC_1983 1 0.25
3388 HSC_1984 1 0.3612
3389 HSC_1985 1 0.3616
3390 HSC_1986 0 0.0
3391 HSC_1987 0 0.0
3392 HSC_1988 1 0.3204
3393 HSC_1989 2 0.8896
3394 HSC_1990 3 0.8572
3395 HSC_1991 0 0.0
3396 HSC_1992 0 0.0
3397 HSC_1993 1 0.2748
3398 HSC_1994 1 0.2412
3399 HSC_1995 4 0.6396
3400 HSC_1997 2 0.8672
3401 HSC_1998 0 0.0
3402 HSC_1999 1 0.2964
3403 HSC_2001 2 0.8528
3404 HSC_2002 6 0.9988
3405 HSC_2003 1 0.4948
3406 HSC_2004 1 0.536
3407 HSC_2005 1 0.4244
3408 HSC_2006 4 0.638
3409 HSC_2007 0 0.0
3410 HSC_2009 2 0.8044
3411 HSC_2010 2 0.5844
3412 HSC_2011 2 0.7384
3413 HSC_2012 0 0.0
3414 HSC_2013 0 0.0
3415 HSC_2014 0 0.0
